Time,AvgFiringRate
-0.5,1.4526873947037118
-0.494976077,1.4093953858480397
-0.489952153,1.5147441087327667
-0.48492823,1.4716574675156342
-0.479904306,1.3976839402578534
-0.474880383,1.5181381658323918
-0.469856459,1.598968978054973
-0.464832536,1.6198200481596239
-0.459808612,1.4880069088987127
-0.454784689,1.6432404796531408
-0.449760766,1.6118800054430609
-0.444736842,1.6985338307423556
-0.439712919,1.5180688138455092
-0.434688995,1.5986984897944871
-0.429665072,1.573769798581377
-0.424641148,1.570459703323451
-0.419617225,1.5984295862100533
-0.414593301,1.546237546674513
-0.409569378,1.5598404905151901
-0.404545455,1.5210258525918283
-0.399521531,1.5814572514027463
-0.394497608,1.6188185100905657
-0.389473684,1.6113580213358891
-0.384449761,1.549891002800246
-0.379425837,1.6309140376921378
-0.374401914,1.6612238675927897
-0.36937799,1.5425633808223542
-0.364354067,1.6656040674238843
-0.359330144,1.6445693971218123
-0.35430622,1.6878289566969211
-0.349282297,1.6352354688276782
-0.344258373,1.5225623944437303
-0.33923445,1.4946756633850986
-0.334210526,1.6871222948573108
-0.329186603,1.7098484074647975
-0.324162679,1.6170797051762444
-0.319138756,1.7431284846319066
-0.314114833,1.6864742874012124
-0.309090909,1.718203418123858
-0.304066986,1.7006666461451174
-0.299043062,1.598639194988456
-0.294019139,1.7028417070070059
-0.288995215,1.696119452099514
-0.283971292,1.6875224871532968
-0.278947368,1.6487075681834735
-0.273923445,1.5595866686526483
-0.268899522,1.5956454816400854
-0.263875598,1.6368098892349536
-0.258851675,1.6309107003968237
-0.253827751,1.5596966343285177
-0.248803828,1.723076898681257
-0.243779904,1.5612988988842427
-0.238755981,1.5036436757878093
-0.233732057,1.5209615931080769
-0.228708134,1.6602358606255432
-0.223684211,1.641571643065646
-0.218660287,1.6047186287747746
-0.213636364,1.685417460550743
-0.20861244,1.6550984386434242
-0.203588517,1.792011446714337
-0.198564593,1.792745640603161
-0.19354067,1.7986867114253844
-0.188516746,1.6751852749736498
-0.183492823,1.8107475273416116
-0.1784689,1.7430523808096243
-0.173444976,1.8750922039984572
-0.168421053,1.8044455286189403
-0.163397129,1.706040183854204
-0.158373206,1.8297877847694983
-0.153349282,1.7484513450282817
-0.148325359,1.8160766404122923
-0.143301435,1.5525397600658677
-0.138277512,1.7261640736048613
-0.133253589,1.6971859313245765
-0.128229665,1.7192809394800543
-0.123205742,1.7051512688976702
-0.118181818,1.6847524309590318
-0.113157895,1.665242516676237
-0.108133971,1.6188360934615798
-0.103110048,1.5696369925975207
-0.098086124,1.698950991019001
-0.093062201,1.5159920649564507
-0.088038278,1.6461877279542207
-0.083014354,1.6504168689275076
-0.077990431,1.6206794741259765
-0.072966507,1.681482769228701
-0.067942584,1.6157816557786988
-0.06291866,1.6528802205881756
-0.057894737,1.661011621271236
-0.052870813,1.744915215511094
-0.04784689,1.606314064492687
-0.042822967,1.7174339493350563
-0.037799043,1.6637964059150454
-0.03277512,1.6788711516211043
-0.027751196,1.6087773178624074
-0.022727273,1.6353880913304275
-0.017703349,1.726292127401324
-0.012679426,1.5759748771417679
-0.007655502,1.7710477661534454
-0.002631579,1.6457080164317315
0.002392344,1.7399454534785788
0.007416268,1.7814536806540677
0.012440191,1.638089962570881
0.017464115,1.686485892932194
0.022488038,1.6871337988473132
0.027511962,1.714004023304562
0.032535885,1.6466509270182808
0.037559809,1.5744190304313472
0.042583732,1.836292032214103
0.047607656,1.8164695256150902
0.052631579,1.711156894582492
0.057655502,1.6984598901717944
0.062679426,1.8202282191858308
0.067703349,1.7859409708313054
0.072727273,1.782027857841136
0.077751196,1.766229347012721
0.08277512,2.0110669309737865
0.087799043,2.0069228407968036
0.092822967,2.1765953240066396
0.09784689,2.3728688611179014
0.102870813,2.6948278393141574
0.107894737,3.046980336198139
0.11291866,3.376053702334528
0.117942584,3.692554262511171
0.122966507,3.8519028003016795
0.127990431,4.378212500738166
0.133014354,4.4407739302111136
0.138038278,4.959542379880108
0.143062201,4.812942249293316
0.148086124,4.76578406360616
0.153110048,4.80591568659618
0.158133971,4.612245228497388
0.163157895,4.276970960855951
0.168181818,3.875779232633279
0.173205742,3.754119218924393
0.178229665,3.5721362152640683
0.183253589,3.365985750121834
0.188277512,2.9850969070439737
0.193301435,2.8442545556718737
0.198325359,2.7281722343942243
0.203349282,2.607403410397444
0.208373206,2.4411842618799553
0.213397129,2.4750296797489395
0.218421053,2.4413432094572958
0.223444976,2.2268805338526994
0.2284689,2.1299300142589015
0.233492823,2.1813486591061677
0.238516746,2.102597466566347
0.24354067,2.137208435793312
0.248564593,2.1073292090114832
0.253588517,2.0416959559074948
0.25861244,1.9280950734081455
0.263636364,1.8838701492373178
0.268660287,1.971956298708389
0.273684211,1.9038842791916974
0.278708134,1.9390746983035907
0.283732057,1.861502681013237
0.288755981,1.919391234550833
0.293779904,1.9300175443761025
0.298803828,1.8884895083586912
0.303827751,1.8183266374395493
0.308851675,1.8494392785235396
0.313875598,1.8673341900289935
0.318899522,1.851072715985491
0.323923445,1.9086336608991041
0.328947368,1.7747390365672153
0.333971292,1.8281016149048435
0.338995215,1.8467914484301677
0.344019139,1.8086863821117831
0.349043062,1.8412531879167018
0.354066986,1.7699047451025725
0.359090909,1.8025841782368874
0.364114833,1.7914011167703376
0.369138756,1.7852252127526576
0.374162679,1.856635517386618
0.379186603,1.8207563984021917
0.384210526,1.7758181234230423
0.38923445,1.8473969318827173
0.394258373,1.867401978658821
0.399282297,1.8615534925589445
0.40430622,1.7666229640819198
0.409330144,1.818077171930572
0.414354067,1.7747948869425243
0.41937799,1.91899303799575
0.424401914,1.910114186236347
0.429425837,1.8887913281402477
0.434449761,1.8718812835933212
0.439473684,1.8342086959190995
0.444497608,1.8404509118106418
0.449521531,1.8069810112147395
0.454545455,1.8479074332177476
0.459569378,1.883129282409463
0.464593301,1.810886854836951
0.469617225,1.8159281784338397
0.474641148,1.7200965367910193
0.479665072,1.8165680091791065
0.484688995,1.7422519930994185
0.489712919,1.7815965172939807
0.494736842,1.8341339227020343
0.499760766,1.8147513042909669
0.504784689,1.8447952561515093
0.509808612,1.7390643172492224
0.514832536,1.766470926682925
0.519856459,1.7693373191553023
0.524880383,1.8474195110485985
0.529904306,1.8267188283234639
0.53492823,1.7517359514613795
0.539952153,1.8935055299737635
0.544976077,1.8454104419293031
0.55,1.863670524515483
